Mod:Item:MetaData, Localized Name
totaltinkers:fullguard:0, 魔法木质大型护手
totaltinkers:fullguard:0, 恶魔灌注大型护手
totaltinkers:fullguard:0, 附魔大型护手
totaltinkers:fullguard:0, 恶魔大型护手
totaltinkers:fullguard:0, 煤炭 大型护手
totaltinkers:fullguard:0, 铁 大型护手
totaltinkers:fullguard:0, 金 大型护手
totaltinkers:fullguard:0, 钻石 大型护手
totaltinkers:fullguard:0, 绿宝石 大型护手
totaltinkers:fullguard:0, 铜 大型护手
totaltinkers:fullguard:0, 锡 大型护手
totaltinkers:fullguard:0, 铅 大型护手
totaltinkers:fullguard:0, 银 大型护手
totaltinkers:fullguard:0, 铝 大型护手
totaltinkers:fullguard:0, 赛特斯石英 大型护手
totaltinkers:fullguard:0, 充能赛特斯石英 大型护手
totaltinkers:fullguard:0, 知识精华锭 大型护手
totaltinkers:fullguard:0, 邪恶荆棘 大型护手
totaltinkers:fullguard:0, 毁灭 大型护手
totaltinkers:fullguard:0, 天宇 大型护手
totaltinkers:fullguard:0, 心之水晶 大型护手
totaltinkers:fullguard:0, 螃蟹外壳 大型护手
totaltinkers:fullguard:0, 空间水晶 大型护手
totaltinkers:fullguard:0, 下界霜晶 大型护手
totaltinkers:fullguard:0, 硼 大型护手
totaltinkers:fullguard:0, 高强合金 大型护手
totaltinkers:fullguard:0, 硬碳合金 大型护手
totaltinkers:fullguard:0, 氮化硼 大型护手
totaltinkers:fullguard:0, 钍 大型护手
totaltinkers:fullguard:0, 铀 大型护手
totaltinkers:fullguard:0, 镁 大型护手
totaltinkers:fullguard:0, 巧克力 大型护手
totaltinkers:fullguard:0, 影素 大型护手
totaltinkers:fullguard:0, 渊素 大型护手
totaltinkers:fullguard:0, 精炼珊瑚 大型护手
totaltinkers:fullguard:0, 惧质 大型护手
totaltinkers:fullguard:0, 泰伯利亚 大型护手
totaltinkers:fullguard:0, 极光金属 大型护手
totaltinkers:fullguard:0, 钷 大型护手
totaltinkers:fullguard:0, 杜兰特 大型护手
totaltinkers:fullguard:0, 瓦雷利亚 大型护手
totaltinkers:fullguard:0, 振金 大型护手
totaltinkers:fullguard:0, 地母 大型护手
totaltinkers:fullguard:0, 钯 大型护手
totaltinkers:fullguard:0, 乌鲁 大型护手
totaltinkers:fullguard:0, 零素 大型护手
totaltinkers:fullguard:0, 玄武岩 大型护手
totaltinkers:fullguard:0, 泰伯利安 大型护手
totaltinkers:fullguard:0, 碎金 大型护手
totaltinkers:fullguard:0, 瑟蓝 大型护手
totaltinkers:fullguard:0, 普罗克希 大型护手
totaltinkers:fullguard:0, 漩金 大型护手
totaltinkers:fullguard:0, 焰晶 大型护手
totaltinkers:fullguard:0, 帝金 大型护手
totaltinkers:fullguard:0, 阳光合金 大型护手
totaltinkers:fullguard:0, 虚金 大型护手
totaltinkers:fullguard:0, 铿金 大型护手
totaltinkers:fullguard:0, 烈金 大型护手
totaltinkers:fullguard:0, 辐光合金 大型护手
totaltinkers:fullguard:0, 流光合金 大型护手
totaltinkers:fullguard:0, 地动合金 大型护手
totaltinkers:fullguard:0, 曜金 大型护手
totaltinkers:fullguard:0, 铌 大型护手
totaltinkers:fullguard:0, 原金 大型护手
totaltinkers:fullguard:0, 陨铁 大型护手
totaltinkers:fullguard:0, 黑陨铁 大型护手
totaltinkers:fullguard:0, 耐酸铝 大型护手
totaltinkers:fullguard:0, 强化荧石 大型护手
totaltinkers:fullguard:0, 锇荧黑曜合金 大型护手
totaltinkers:fullguard:0, 铱锇合金 大型护手
totaltinkers:fullguard:0, 信素 大型护手
totaltinkers:fullguard:0, Psi金属 大型护手
totaltinkers:fullguard:0, Psi宝石 大型护手
totaltinkers:fullguard:0, 聚变 大型护手
totaltinkers:fullguard:0, 时空扰乱 大型护手
totaltinkers:fullguard:0, 虚空晶体 大型护手
totaltinkers:fullguard:0, 末影晶体 大型护手
totaltinkers:fullguard:0, 辐照金属 大型护手
totaltinkers:fullguard:0, 太阳钢 大型护手
totaltinkers:fullguard:0, 镓 大型护手
totaltinkers:fullguard:0, 末影合金 大型护手
totaltinkers:fullguard:0, 过载水晶 大型护手
totaltinkers:fullguard:0, 符文钢 大型护手
totaltinkers:fullguard:0, 重力鎓 大型护手
totaltinkers:fullguard:0, 三色合金 大型护手
totaltinkers:fullguard:0, 特殊 (三重剑刃) 大型护手
totaltinkers:fullguard:0, 特殊 (先驱者) 大型护手
totaltinkers:fullguard:0, 血石 大型护手
totaltinkers:fullguard:0, 回音石 大型护手
totaltinkers:fullguard:0, 炽焱之晶 大型护手
totaltinkers:fullguard:0, 阿托尼姆 大型护手
totaltinkers:fullguard:0, 暗影金属 大型护手
totaltinkers:fullguard:0, 赤藓石 大型护手
totaltinkers:fullguard:0, 暗影玻璃晶 大型护手
totaltinkers:fullguard:0, 以太石 大型护手
totaltinkers:fullguard:0, 纳瓦特尔 大型护手
totaltinkers:fullguard:0, 史莱姆木 大型护手
totaltinkers:fullguard:0, 铁树 大型护手
totaltinkers:fullguard:0, 企鹅 大型护手
totaltinkers:fullguard:0, 钢叶合金 大型护手
totaltinkers:fullguard:0, 阿肯钢 大型护手
totaltinkers:fullguard:0, 天根 大型护手
totaltinkers:fullguard:0, 圣石 大型护手
totaltinkers:fullguard:0, 紫晶 大型护手
totaltinkers:fullguard:0, 重力晶 大型护手
totaltinkers:fullguard:0, 女武神金属 大型护手
totaltinkers:fullguard:0, 琥珀木 大型护手
totaltinkers:fullguard:0, 秘银 大型护手
totaltinkers:fullguard:0, 盖亚魂 大型护手
totaltinkers:fullguard:0, 龙 大型护手
totaltinkers:fullguard:0, 双足飞龙 大型护手
totaltinkers:fullguard:0, 觉醒龙 大型护手
totaltinkers:fullguard:0, 混沌龙 大型护手
totaltinkers:fullguard:0, Psi金属 大型护手
totaltinkers:fullguard:0, 乌黑色Psi金属 大型护手
totaltinkers:fullguard:0, 乳白色Psi金属 大型护手
totaltinkers:fullguard:0, 钨 大型护手
totaltinkers:fullguard:0, 红宝石 大型护手
totaltinkers:fullguard:0, 蓝宝石 大型护手
totaltinkers:fullguard:0, 橄榄石 大型护手
totaltinkers:fullguard:0, 黄石榴石 大型护手
totaltinkers:fullguard:0, 红石榴石 大型护手
totaltinkers:fullguard:0, 天根木 大型护手
totaltinkers:fullguard:0, 圣石 大型护手
totaltinkers:fullguard:0, 紫晶石 大型护手
totaltinkers:fullguard:0, 重力晶 大型护手
totaltinkers:fullguard:0, 金琥珀 大型护手
totaltinkers:fullguard:0, 史维特 大型护手
totaltinkers:fullguard:0, 柺杖糖 大型护手
totaltinkers:fullguard:0, 寒风境云 大型护手
totaltinkers:fullguard:0, 天蓝境云 大型护手
totaltinkers:fullguard:0, 金黄境云 大型护手
totaltinkers:fullguard:0, 冰石 大型护手
totaltinkers:fullguard:0, 暗影 大型护手
totaltinkers:fullguard:0, 奥利哈刚 大型护手
totaltinkers:fullguard:0, 防腐木 大型护手
totaltinkers:fullguard:0, 晶蓝 大型护手
totaltinkers:fullguard:0, 皎月石 大型护手
totaltinkers:fullguard:0, 极光钢 大型护手
totaltinkers:fullguard:0, 谧木 大型护手
totaltinkers:fullguard:0, 极光石 大型护手
totaltinkers:fullguard:0, 蕴魔结晶 大型护手
totaltinkers:battleaxe, 战斧
totaltinkers:cutlass, 海盗短弯刀
totaltinkers:javelin, 投枪
totaltinkers:dagger, 匕首
totaltinkers:greatbladecore:0, 熔融木 巨剑核心
totaltinkers:greatbladecore:0, 黑暗木 巨剑核心
totaltinkers:greatbladecore:0, 血木 巨剑核心
totaltinkers:greatbladecore:0, 幽魂木 巨剑核心
totaltinkers:greatbladecore:0, 焦黑石英 巨剑核心
totaltinkers:greatbladecore:0, 红石水晶 巨剑核心
totaltinkers:greatbladecore:0, 青金石水晶 巨剑核心
totaltinkers:greatbladecore:0, 钻石水晶 巨剑核心
totaltinkers:greatbladecore:0, 煤晶 巨剑核心
totaltinkers:greatbladecore:0, 绿宝石水晶 巨剑核心
totaltinkers:greatbladecore:0, 铁晶 巨剑核心
totaltinkers:greatbladecore:0, 阳光化合物 巨剑核心
totaltinkers:greatbladecore:0, 陨石 巨剑核心
totaltinkers:greatbladecore:0, 福鲁伊克斯水晶 巨剑核心
totaltinkers:greatbladecore:0, 福鲁伊克斯钢 巨剑核心
totaltinkers:greatbladecore:0, 海蓝宝石 巨剑核心
totaltinkers:greatbladecore:0, 星辉 巨剑核心
totaltinkers:greatbladecore:0, 水晶矩阵 巨剑核心
totaltinkers:greatbladecore:0, 中子素 巨剑核心
totaltinkers:greatbladecore:0, 无尽 巨剑核心
totaltinkers:greatbladecore:0, 束缚 巨剑核心
totaltinkers:greatbladecore:0, 感知 巨剑核心
totaltinkers:greatbladecore:0, 活石 巨剑核心
totaltinkers:greatbladecore:0, 活木 巨剑核心
totaltinkers:greatbladecore:0, 梦之木 巨剑核心
totaltinkers:greatbladecore:0, 魔力钢 巨剑核心
totaltinkers:greatbladecore:0, 泰拉钢 巨剑核心
totaltinkers:greatbladecore:0, 源质钢 巨剑核心
totaltinkers:greatbladecore:0, 飞龙 巨剑核心
totaltinkers:greatbladecore:0, 神龙 巨剑核心
totaltinkers:greatbladecore:0, 混沌 巨剑核心
totaltinkers:greatbladecore:0, 莱泽尔水晶 巨剑核心
totaltinkers:greatbladecore:0, 艾洛蒂水晶 巨剑核心
totaltinkers:greatbladecore:0, 凯罗尼水晶 巨剑核心
totaltinkers:greatbladecore:0, 普雷蒂水晶 巨剑核心
totaltinkers:greatbladecore:0, 艾恩尼水晶 巨剑核心
totaltinkers:greatbladecore:0, 以太水晶 巨剑核心
totaltinkers:greatbladecore:0, 蓝丝黛尔石 巨剑核心
totaltinkers:greatbladecore:0, 云母 巨剑核心
totaltinkers:greatbladecore:0, 磷灰石 巨剑核心
totaltinkers:greatbladecore:0, 蕴魔源质 巨剑核心
totaltinkers:greatbladecore:0, 肉 巨剑核心
totaltinkers:greatbladecore:0, 史莱姆巨剑核心
totaltinkers:greatbladecore:0, 粉色金属 巨剑核心
totaltinkers:greatbladecore:0, 橡胶 巨剑核心
totaltinkers:greatbladecore:0, 高级合金 巨剑核心
totaltinkers:greatbladecore:0, 能量金属 巨剑核心
totaltinkers:greatbladecore:0, 碳纤维 巨剑核心
totaltinkers:greatbladecore:0, 铱 巨剑核心
totaltinkers:greatbladecore:0, UU金属 巨剑核心
totaltinkers:greatbladecore:0, 锇 巨剑核心
totaltinkers:greatbladecore:0, 强化黑曜石 巨剑核心
totaltinkers:greatbladecore:0, 高密度聚乙烯 巨剑核心
totaltinkers:greatbladecore:0, 暗物质 巨剑核心
totaltinkers:greatbladecore:0, 红物质 巨剑核心
totaltinkers:greatbladecore:0, 红石琥珀金 巨剑核心
totaltinkers:greatbladecore:0, 红石水晶 巨剑核心
totaltinkers:greatbladecore:0, 极寒末影 巨剑核心
totaltinkers:greatbladecore:0, 极寒水晶 巨剑核心
totaltinkers:greatbladecore:0, 神秘 巨剑核心
totaltinkers:greatbladecore:0, 虚空金属 巨剑核心
totaltinkers:greatbladecore:0, 元金 巨剑核心
totaltinkers:greatbladecore:0, 镍 巨剑核心
totaltinkers:greatbladecore:0, 铂 巨剑核心
totaltinkers:greatbladecore:0, 殷钢 巨剑核心
totaltinkers:greatbladecore:0, 康铜 巨剑核心
totaltinkers:greatbladecore:0, 流明 巨剑核心
totaltinkers:greatbladecore:0, Enderium 巨剑核心
totaltinkers:greatbladecore:0, 钢叶 巨剑核心
totaltinkers:greatbladecore:0, 炽铁 巨剑核心
totaltinkers:greatbladecore:0, 骑士金属 巨剑核心
totaltinkers:greatbladecore:0, 磁钢 巨剑核心
totaltinkers:greatbladecore:0, 充能合金 巨剑核心
totaltinkers:greatbladecore:0, 脉冲合金 巨剑核心
totaltinkers:greatbladecore:0, 红石合金 巨剑核心
totaltinkers:greatbladecore:0, 导电铁 巨剑核心
totaltinkers:greatbladecore:0, 充能铁 巨剑核心
totaltinkers:greatbladecore:0, 玄钢 巨剑核心
totaltinkers:greatbladecore:0, 魂金 巨剑核心
totaltinkers:greatbladecore:0, 末影钢 巨剑核心
totaltinkers:greatbladecore:0, 铁合金 巨剑核心
totaltinkers:greatbladecore:0, 木 巨剑核心
totaltinkers:greatbladecore:0, 圆石 巨剑核心
totaltinkers:greatbladecore:0, 燧石 巨剑核心
totaltinkers:greatbladecore:0, 仙人掌 巨剑核心
totaltinkers:greatbladecore:0, 骨头 巨剑核心
totaltinkers:greatbladecore:0, 黑曜石 巨剑核心
totaltinkers:greatbladecore:0, 海晶石 巨剑核心
totaltinkers:greatbladecore:0, 末地石 巨剑核心
totaltinkers:greatbladecore:0, 纸 巨剑核心
totaltinkers:greatbladecore:0, 海绵 巨剑核心
totaltinkers:greatbladecore:0, 烈焰木 巨剑核心
totaltinkers:greatbladecore:0, 生铁 巨剑核心
totaltinkers:greatbladecore:0, 骑士史莱姆 巨剑核心
totaltinkers:greatbladecore:0, 史莱姆 巨剑核心
totaltinkers:greatbladecore:0, 史莱姆 巨剑核心
totaltinkers:greatbladecore:0, 熔岩史莱姆 巨剑核心
totaltinkers:greatbladecore:0, 地狱岩 巨剑核心
totaltinkers:greatbladecore:0, 钴 巨剑核心
totaltinkers:greatbladecore:0, 阿迪特 巨剑核心
totaltinkers:greatbladecore:0, 玛玉灵 巨剑核心
totaltinkers:greatbladecore:0, 青铜 巨剑核心
totaltinkers:greatbladecore:0, 琥珀金 巨剑核心
totaltinkers:greatbladecore:0, 钢 巨剑核心
totaltinkers:greatbladecore:0, 魔法木质巨剑核心
totaltinkers:greatbladecore:0, 恶魔灌注巨剑核心
totaltinkers:greatbladecore:0, 附魔巨剑核心
totaltinkers:greatbladecore:0, 恶魔巨剑核心
totaltinkers:greatbladecore:0, 煤炭 巨剑核心
totaltinkers:greatbladecore:0, 铁 巨剑核心
totaltinkers:greatbladecore:0, 金 巨剑核心
totaltinkers:greatbladecore:0, 钻石 巨剑核心
totaltinkers:greatbladecore:0, 绿宝石 巨剑核心
totaltinkers:greatbladecore:0, 铜 巨剑核心
totaltinkers:greatbladecore:0, 锡 巨剑核心
totaltinkers:greatbladecore:0, 铅 巨剑核心
totaltinkers:greatbladecore:0, 银 巨剑核心
totaltinkers:greatbladecore:0, 铝 巨剑核心
totaltinkers:greatbladecore:0, 赛特斯石英 巨剑核心
totaltinkers:greatbladecore:0, 充能赛特斯石英 巨剑核心
totaltinkers:greatbladecore:0, 知识精华锭 巨剑核心
totaltinkers:greatbladecore:0, 邪恶荆棘 巨剑核心
totaltinkers:greatbladecore:0, 毁灭 巨剑核心
totaltinkers:greatbladecore:0, 天宇 巨剑核心
totaltinkers:greatbladecore:0, 心之水晶 巨剑核心
totaltinkers:greatbladecore:0, 螃蟹外壳 巨剑核心
totaltinkers:greatbladecore:0, 空间水晶 巨剑核心
totaltinkers:greatbladecore:0, 下界霜晶 巨剑核心
totaltinkers:greatbladecore:0, 硼 巨剑核心
totaltinkers:greatbladecore:0, 高强合金 巨剑核心
totaltinkers:greatbladecore:0, 硬碳合金 巨剑核心
totaltinkers:greatbladecore:0, 氮化硼 巨剑核心
totaltinkers:greatbladecore:0, 钍 巨剑核心
totaltinkers:greatbladecore:0, 铀 巨剑核心
totaltinkers:greatbladecore:0, 镁 巨剑核心
totaltinkers:greatbladecore:0, 巧克力 巨剑核心
totaltinkers:greatbladecore:0, 影素 巨剑核心
totaltinkers:greatbladecore:0, 渊素 巨剑核心
totaltinkers:greatbladecore:0, 精炼珊瑚 巨剑核心
totaltinkers:greatbladecore:0, 惧质 巨剑核心
totaltinkers:greatbladecore:0, 泰伯利亚 巨剑核心
totaltinkers:greatbladecore:0, 极光金属 巨剑核心
totaltinkers:greatbladecore:0, 钷 巨剑核心
totaltinkers:greatbladecore:0, 杜兰特 巨剑核心
totaltinkers:greatbladecore:0, 瓦雷利亚 巨剑核心
totaltinkers:greatbladecore:0, 振金 巨剑核心
totaltinkers:greatbladecore:0, 地母 巨剑核心
totaltinkers:greatbladecore:0, 钯 巨剑核心
totaltinkers:greatbladecore:0, 乌鲁 巨剑核心
totaltinkers:greatbladecore:0, 零素 巨剑核心
totaltinkers:greatbladecore:0, 玄武岩 巨剑核心
totaltinkers:greatbladecore:0, 泰伯利安 巨剑核心
totaltinkers:greatbladecore:0, 碎金 巨剑核心
totaltinkers:greatbladecore:0, 瑟蓝 巨剑核心
totaltinkers:greatbladecore:0, 普罗克希 巨剑核心
totaltinkers:greatbladecore:0, 漩金 巨剑核心
totaltinkers:greatbladecore:0, 焰晶 巨剑核心
totaltinkers:greatbladecore:0, 帝金 巨剑核心
totaltinkers:greatbladecore:0, 阳光合金 巨剑核心
totaltinkers:greatbladecore:0, 虚金 巨剑核心
totaltinkers:greatbladecore:0, 铿金 巨剑核心
totaltinkers:greatbladecore:0, 烈金 巨剑核心
totaltinkers:greatbladecore:0, 辐光合金 巨剑核心
totaltinkers:greatbladecore:0, 流光合金 巨剑核心
totaltinkers:greatbladecore:0, 地动合金 巨剑核心
totaltinkers:greatbladecore:0, 曜金 巨剑核心
totaltinkers:greatbladecore:0, 铌 巨剑核心
totaltinkers:greatbladecore:0, 原金 巨剑核心
totaltinkers:greatbladecore:0, 陨铁 巨剑核心
totaltinkers:greatbladecore:0, 黑陨铁 巨剑核心
totaltinkers:greatbladecore:0, 耐酸铝 巨剑核心
totaltinkers:greatbladecore:0, 强化荧石 巨剑核心
totaltinkers:greatbladecore:0, 锇荧黑曜合金 巨剑核心
totaltinkers:greatbladecore:0, 铱锇合金 巨剑核心
totaltinkers:greatbladecore:0, 信素 巨剑核心
totaltinkers:greatbladecore:0, Psi金属 巨剑核心
totaltinkers:greatbladecore:0, Psi宝石 巨剑核心
totaltinkers:greatbladecore:0, 聚变 巨剑核心
totaltinkers:greatbladecore:0, 时空扰乱 巨剑核心
totaltinkers:greatbladecore:0, 虚空晶体 巨剑核心
totaltinkers:greatbladecore:0, 末影晶体 巨剑核心
totaltinkers:greatbladecore:0, 辐照金属 巨剑核心
totaltinkers:greatbladecore:0, 太阳钢 巨剑核心
totaltinkers:greatbladecore:0, 镓 巨剑核心
totaltinkers:greatbladecore:0, 末影合金 巨剑核心
totaltinkers:greatbladecore:0, 过载水晶 巨剑核心
totaltinkers:greatbladecore:0, 符文钢 巨剑核心
totaltinkers:greatbladecore:0, 重力鎓 巨剑核心
totaltinkers:greatbladecore:0, 三色合金 巨剑核心
totaltinkers:greatbladecore:0, 特殊 (三重剑刃) 巨剑核心
totaltinkers:greatbladecore:0, 特殊 (先驱者) 巨剑核心
totaltinkers:greatbladecore:0, 血石 巨剑核心
totaltinkers:greatbladecore:0, 回音石 巨剑核心
totaltinkers:greatbladecore:0, 炽焱之晶 巨剑核心
totaltinkers:greatbladecore:0, 阿托尼姆 巨剑核心
totaltinkers:greatbladecore:0, 暗影金属 巨剑核心
totaltinkers:greatbladecore:0, 赤藓石 巨剑核心
totaltinkers:greatbladecore:0, 暗影玻璃晶 巨剑核心
totaltinkers:greatbladecore:0, 以太石 巨剑核心
totaltinkers:greatbladecore:0, 纳瓦特尔 巨剑核心
totaltinkers:greatbladecore:0, 史莱姆木 巨剑核心
totaltinkers:greatbladecore:0, 铁树 巨剑核心
totaltinkers:greatbladecore:0, 企鹅 巨剑核心
totaltinkers:greatbladecore:0, 钢叶合金 巨剑核心
totaltinkers:greatbladecore:0, 阿肯钢 巨剑核心
totaltinkers:greatbladecore:0, 天根 巨剑核心
totaltinkers:greatbladecore:0, 圣石 巨剑核心
totaltinkers:greatbladecore:0, 紫晶 巨剑核心
totaltinkers:greatbladecore:0, 重力晶 巨剑核心
totaltinkers:greatbladecore:0, 女武神金属 巨剑核心
totaltinkers:greatbladecore:0, 琥珀木 巨剑核心
totaltinkers:greatbladecore:0, 秘银 巨剑核心
totaltinkers:greatbladecore:0, 盖亚魂 巨剑核心
totaltinkers:greatbladecore:0, 龙 巨剑核心
totaltinkers:greatbladecore:0, 双足飞龙 巨剑核心
totaltinkers:greatbladecore:0, 觉醒龙 巨剑核心
totaltinkers:greatbladecore:0, 混沌龙 巨剑核心
totaltinkers:greatbladecore:0, Psi金属 巨剑核心
totaltinkers:greatbladecore:0, 乌黑色Psi金属 巨剑核心
totaltinkers:greatbladecore:0, 乳白色Psi金属 巨剑核心
totaltinkers:greatbladecore:0, 钨 巨剑核心
totaltinkers:greatbladecore:0, 红宝石 巨剑核心
totaltinkers:greatbladecore:0, 蓝宝石 巨剑核心
totaltinkers:greatbladecore:0, 橄榄石 巨剑核心
totaltinkers:greatbladecore:0, 黄石榴石 巨剑核心
totaltinkers:greatbladecore:0, 红石榴石 巨剑核心
totaltinkers:greatbladecore:0, 天根木 巨剑核心
totaltinkers:greatbladecore:0, 圣石 巨剑核心
totaltinkers:greatbladecore:0, 紫晶石 巨剑核心
totaltinkers:greatbladecore:0, 重力晶 巨剑核心
totaltinkers:greatbladecore:0, 金琥珀 巨剑核心
totaltinkers:greatbladecore:0, 史维特 巨剑核心
totaltinkers:greatbladecore:0, 柺杖糖 巨剑核心
totaltinkers:greatbladecore:0, 寒风境云 巨剑核心
totaltinkers:greatbladecore:0, 天蓝境云 巨剑核心
totaltinkers:greatbladecore:0, 金黄境云 巨剑核心
totaltinkers:greatbladecore:0, 冰石 巨剑核心
totaltinkers:greatbladecore:0, 暗影 巨剑核心
totaltinkers:greatbladecore:0, 奥利哈刚 巨剑核心
totaltinkers:greatbladecore:0, 防腐木 巨剑核心
totaltinkers:greatbladecore:0, 晶蓝 巨剑核心
totaltinkers:greatbladecore:0, 皎月石 巨剑核心
